评论ID,电影名称,上映年份,用户评分,情感得分,评论内容,点赞数,主要主题,主题名称
3708215502,交换人生,2023,2,1.0,这是缝合了多少部好莱坞“少年长成”电影。感觉更像在看一堆胡拼乱凑的网络段子合集，完全没有围绕主题“交换”作出更具价值性的展开，随便卖卖合家欢打打亲情牌就扔进春节档捞钱。从张小斐继《李焕英》的后续资源来看，女演员要想在华语电影市场突破男权壁垒再创佳绩难上加难。,1,2,剧情逻辑与叙事结构问题
3677029295,交换人生,2023,2,0.959,为数不多的，演员满分，导演零分的作品,5,2,剧情逻辑与叙事结构问题
3645624301,交换人生,2023,0,0.9972,调门很高，叙事没谱儿。。。如果不是雷佳音演，应该是非常尴尬了。还好有象宝，她很捧场地笑了又笑～,2,1,导演风格与视听体验问题
3704761414,交换人生,2023,2,0.4477,这个片子和《绝望主夫》都是没去电影院看，算是捡着的片子，没意思，片子本身没片尾曲《绿光》好听,0,5,喜剧类型与商业化过度问题
3657313818,交换人生,2023,2,0.4003,睡着看的，事已至此，70多块钱的票价和2个小时的生命，总得对得起一样吧🤷🏿,16,1,导演风格与视听体验问题
3662857111,交换人生,2023,2,0.0003,漫改風的劇情和人物設定，但是拍成真人版真的太違和了。。。變身之後去KTV那段也太尬了吧我的天吶。開頭和結尾的兩段變身完全沒有任何合理理由，最後還要強行昇華溫暖一下，無語子,0,1,导演风格与视听体验问题
3731575747,交换人生,2023,1,0.9995,18岁失学儿童调戏女培训师，交换黑心律师身体大破老年诈骗案。真是纯纯的奇幻，为了奇幻而奇幻，故事浅薄毫无深度，人物脸谱化，笑点僵硬。哪来的信心在春节档上映，以为没有同类型喜剧竞争就稳赢了？当观众是傻子,0,5,喜剧类型与商业化过度问题
3756581613,交换人生,2023,0,1.0,表达亲情为什么还是要这么直白？最尴尬的是，虽然影片最后的基调是两组回归家庭向的，但有始无终的爱情线（雷佳音—张小斐）和第三组错置的家庭（“邪”取代“正”）反而更有吸引力（可惜一个在空洞的宣言中瓦解，一个尚待展开即戛然而止）,1,2,剧情逻辑与叙事结构问题
3656639827,交换人生,2023,1,0.7373,【人晕的时候，看万家灯火，就是流星。】,16,0,
3705578346,交换人生,2023,2,0.9937,剧情完全没有任何逻辑可研，完全不明白要表达什么。笑点也是短视频似的十秒单独笑点，浪费这么好的一个阵容。,2,2,剧情逻辑与叙事结构问题
3661906605,交换人生,2023,2,0.4965,哎，不是凑齐了喜剧元素就能大卖,6,3,导演个人风格与角色塑造问题
3679845333,交换人生,2023,2,0.9998,想要的太多，爱情、家庭、自我…然后变成了一锅乱炖😂家庭线和爱情线抢来抢去，最后谁也没说清楚…主视角如果是雷佳音或许会更好,1,4,观影期待落差与情绪失望
3702940381,交换人生,2023,2,0.1272,一手好牌打得稀烂的那种烂，雷佳音张小斐也救不了，各种莫名其妙尬笑，侮辱智商的夸张段子非常无语，弹幕说得最多的就是先撤了，结尾强硬煽情更是丝毫不讲逻辑章法。这片口碑差票房扑街，一点都不冤,1,1,导演风格与视听体验问题
3656271519,交换人生,2023,1,0.9981,好看的都在预告里，脚本俗套，硬扯升华。,50,4,观影期待落差与情绪失望
3656524528,交换人生,2023,0,0.9999,感觉导演是对住所有着无尽的执念，如果不被资本推着走，估计迟早会聚焦纯粹封闭空间内的都市幻想题材，在美术和诡计上疯狂输出,6,2,剧情逻辑与叙事结构问题
3705910600,交换人生,2023,2,0.006,这剧情跟其他电影有多像就不说了。 就说导演用不用心吧，欠钱几十万的母女在家吃饭摆一桌子鱼虾？？？,5,5,喜剧类型与商业化过度问题
3657524789,交换人生,2023,1,0.9915,完全是在以儿童的方式在写少年，整个故事就是一个童话，但既不好笑也显得俗套。,1,2,剧情逻辑与叙事结构问题
3706915957,交换人生,2023,2,0.4227,十级脑残粉滤镜才能看完。九级都不行,1,1,导演风格与视听体验问题
3658229487,交换人生,2023,3,0.1238,😂铁锅炖大鹅~炖大头~,1,4,观影期待落差与情绪失望
3654863038,交换人生,2023,2,0.2171,好幼稚啊，也没有什么逻辑可言，笑点也很尬,0,2,剧情逻辑与叙事结构问题
3752527282,交换人生,2023,2,1.0,整部电影如果是拆开单独看某一部分，可能还不错，但把所有的内容放在一起，就很不行。影片有两个比较大的问题，一是主题不明，一方面想要讲家庭的重要性，一方面又想要讲对爱情和人生的看法，但两个部分并没有嵌合在一起，甚至产生了明显的割裂，最后编导也都不知道怎么圆了，直接呈现崩坏的局面；二是这种交换身份的电影，很重要的是双向救赎的部分，需要两个主角本身对自己的生活不满，交换后才看到原本生活的亮点和意义，最终达到各自的成长与救赎，但本片小男主就不具备这些点，换身份只是为了爱情，而大男主本身应该有救赎部分，却因为篇幅不够，而导致完全没能展开，甚至到最后还在作恶，加上还要讲明白女主整条线，以及一个“关爱老人”的案子，让影片的主题显得更加不知所云。整体来说真不太行，还有就是张宥浩老师并没有长在个人的审美点上。,1,2,剧情逻辑与叙事结构问题
3629046458,交换人生,2023,2,1.0,春节假期想挑一个纯轻松合家欢不费脑不劳神的电影带老人看，通过预告片感觉这部应该是个合适的选择，结果这部电影的精髓也就在预告片里了。穿越题材喜剧不要求有什么新意，只希望能好好做喜剧，可这部放在近些年的穿越喜剧中也是相当平庸的存在。搞笑上提不起劲来，说教上又生硬割裂，人设都立不起来，女主的角色作用演着演着最后给弄丢了。 这部电影中被发掘出来的亮点只有雷佳音张小斐两位的个人魅力了，哪怕再做作点给拍成他俩的大片呢。,0,2,剧情逻辑与叙事结构问题
3730278633,交换人生,2023,0,0.6946,油腻的雷佳音我居然还是可以的。,0,3,导演个人风格与角色塑造问题
3708163115,交换人生,2023,2,1.0,非常混乱的情节编排，刚交换完身体去约会的桥段还有些笑果，在小岳岳出现之后各路人马先后出现，导演就已经hold不大住了，雷佳音与坏人勾结的诈骗老人线，张小斐的亲情线还有换身许愿的主线纠缠在一起直接乱套，奶奶的视频本应该是最后的情绪高潮，但是完全没有出来，我感觉这个电影想借交换人生最主要的表达就是要过好当下，勇敢做自己，可惜基本上没怎么体现，比前作《超时空同居》巧妙的情节与想象力差了太远，孙燕姿的歌这次也没前作《初恋的地方》用的巧，真的是非常遗憾，在春节档率先出局也在意料之内。（5/10）,4,2,剧情逻辑与叙事结构问题
3714783980,交换人生,2023,0,0.2239,主题完成的不好 没想清楚,0,2,剧情逻辑与叙事结构问题
3661289645,交换人生,2023,0,0.7051,想给斐姐写个剧本,3,2,剧情逻辑与叙事结构问题
4296351254,交换人生,2023,1,0.3034,开头好笑，结尾煽情太恶心，看完以后一搜，发现开头抄的，气死！,0,5,喜剧类型与商业化过度问题
3703406469,交换人生,2023,1,0.0291,拍的稀烂，难怪上映了33天就能网络上线，还只要会员不用付费,1,3,导演个人风格与角色塑造问题
3474292394,交换人生,2023,0,0.9999,好的地方是真的奇幻，不用冠以什么奇怪的解释，或者梦境或者科学。差就差在，没有明显的主体，家庭线，爱情线，成长线，都涉及，但都差了一口气……最后用奶奶的亲情往回收，但有种按头煽情的感觉。#春节档终于都看完了！#,0,2,剧情逻辑与叙事结构问题
3747338763,交换人生,2023,2,0.0202,为什么机器毁掉了而小谷恢复了，仲达最后没有恢复？,0,2,剧情逻辑与叙事结构问题
3656463292,交换人生,2023,2,1.0,2.5，雷佳音和张小斐不错，cp感和喜感都很足，但是废戏实在太太太多了，家庭和亲情主题十分假，倒是反传销这个主题有点意思。另外我必须说，中间奇幻梦境那部分，设计师绝对绝对是后室爱好者，滑梯萤火虫走廊，夹带私货。,16,2,剧情逻辑与叙事结构问题
3705788946,交换人生,2023,2,0.9841,先不说尬不尬的问题，十几分钟了我还是没懂这部片子想讲的啥。这部片子纯粹靠演员支撑着的，还好有些地方还是比较搞笑。,0,3,导演个人风格与角色塑造问题
3869926215,交换人生,2023,2,1.0,少年大叔带着金好玩耍游乐场、唱K、阳台看日出——这一刻感觉青春很美，人生很美。这些是年轻人才能才会做的事情，可见只有青春才是美。保持青春！,1,3,导演个人风格与角色塑造问题
4437256293,交换人生,2023,1,0.1625,太难看了，毫无章法，不知所云，这个苏伦有什么背景，让这么多大牌给她捧臭脚？,0,2,剧情逻辑与叙事结构问题
3705511033,交换人生,2023,1,0.5407,叙事杂乱无章，逻辑狗屁不通，我很后悔浪费了两个小时看这种烂片！男主不知从哪冒出来的非洲难民，能让一众明星给他作配，原以为是爱情喜剧结果落点是亲情，女主满脸问号，合着就溜我一个人呗？难看到我太生气了！,6,4,观影期待落差与情绪失望
3704061223,交换人生,2023,0,1.0,苏伦和雷佳音的又一次合作可惜没能复制上一部的成功，感觉没有以前的顺滑，也更浅了，一众NPC是很难给电影做出过多贡献的，也注定留给主角的空间不大，一个注意到的点是少年以为惹毛了女神就不会再理他了，可是面对妈妈的逼宫电话她还是违心见面，这是属于成年人的辛酸，其他的就是各方面想说的都有，但是没有一个贯彻下去的！,0,1,导演风格与视听体验问题
3703378931,交换人生,2023,2,0.3527,只能说勉强可看，一些片段比较搞笑，但剧情真心不咋地,0,1,导演风格与视听体验问题
3705961978,交换人生,2023,2,0.9704,太俗了这剧情 人生交换这种套路都被拍烂了 还这么毫无创新 就连桥段和拍摄手法都很老套,0,2,剧情逻辑与叙事结构问题
3746585652,交换人生,2023,2,0.9999,4/10。喜剧片最可怕的是不好笑，比三观不正的开心麻花都可怕。看开头法庭戏知结局真善美，坏人变成待宰的鹅倒是有黑童话的味。叙事太过混乱，女主的存在越往后越符合化，去参加《一年一度喜剧大赛》都是垫底水平。,2,5,喜剧类型与商业化过度问题
3702865672,交换人生,2023,2,0.9999,既然是交换人生，只有雷佳音扮张宥浩这条线还算完整，反过来就只剩对黑心律师这个形象的刻板模仿了，而且还要塞入和张小斐的爱情戏来丰满剧情，搞得电影四六不靠，从喜剧角度来看也存在笑点过时，表演聒噪的毛病，令人失望。,0,4,观影期待落差与情绪失望
3702912308,交换人生,2023,2,0.436,这也太幼稚了吧，根本没法代入这个故事啊，开始以为是个爱情片，结果搞了一大顿有的没的，连亲情都虚假了,1,2,剧情逻辑与叙事结构问题
3705831504,交换人生,2023,2,0.0509,乱七八糟，笑点尴尬。,1,3,导演个人风格与角色塑造问题
3875860199,交换人生,2023,2,0.6793,尬的两脚抠出三室一厅，整片稀碎不堪，逻辑性和连贯性为0，看来就像是导演认为观众们都和她像患有阿尔兹海默症一样。,1,3,导演个人风格与角色塑造问题
3666845375,交换人生,2023,1,0.0366,说实话，真的没想到这都能拍烂了，也是有本事,1,4,观影期待落差与情绪失望
3656343458,交换人生,2023,0,0.9985,哎。张小斐换个剧情片演一下吧，你行的！喜剧可以了。另外，这部片是给小男孩看的吗？女性角色是发生了什么？另抄霓虹一些很明显～,0,1,导演风格与视听体验问题
3802439528,交换人生,2023,1,0.0026,尬的抠出一栋大楼、离谱、弱智、幼稚、尴尬、荒谬、简直没眼看、大喊这部电影：滚犊子！~~~~,1,5,喜剧类型与商业化过度问题
